user_ID,video_ID,video_name,rating_type,rating,timestamp
15,1,['videos\\documentary\\fb35_vodafone_IE_2019.02.26_17.47.50_R1-V0-A1-UP0-SD4.mkv'],artifacts,on,2023-10-24 11:44:24 827355
15,2,['videos\\gaming\\ds_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],radio,2,2023-10-24 11:48:01 963178
15,2,['videos\\gaming\\ds_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-24 11:48:01 963178
15,2,['videos\\gaming\\ds_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],artifacts,on,2023-10-24 11:48:01 963178
15,3,['videos\\movie\\terminator_report.2011-01-29_1800CET_R1-V0-A1-UP0-SD4.mkv'],radio,2,2023-10-24 11:49:37 521727
15,3,['videos\\movie\\terminator_report.2011-01-29_1800CET_R1-V0-A1-UP0-SD4.mkv'],stalling,on,2023-10-24 11:49:37 521727
15,3,['videos\\movie\\terminator_report.2011-01-29_1800CET_R1-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-24 11:49:37 521727
15,3,['videos\\movie\\terminator_report.2011-01-29_1800CET_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-24 11:49:37 521727
15,4,['videos\\music\\rmoff_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],radio,2,2023-10-24 11:52:44 867318
15,4,['videos\\music\\rmoff_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],stalling,on,2023-10-24 11:52:44 867318
15,4,['videos\\music\\rmoff_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-24 11:52:44 867318
15,4,['videos\\music\\rmoff_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],artifacts,on,2023-10-24 11:52:44 867318
15,5,['videos\\news\\fox_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],radio,1,2023-10-24 11:58:55 963602
15,5,['videos\\news\\fox_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],stalling,on,2023-10-24 11:58:55 963602
15,5,['videos\\news\\fox_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-24 11:58:55 963602
15,5,['videos\\news\\fox_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-24 11:58:55 963602
15,5,['videos\\news\\fox_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],artifacts,on,2023-10-24 11:58:55 963602
15,5,['videos\\news\\fox_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],uniteresting_content,on,2023-10-24 11:58:55 963602
15,5,['videos\\news\\fox_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-24 11:58:55 963602
15,6,['videos\\sport\\sopercopa_report.2011-04-21_1135CEST_R2-V0-A1-UP0-SD4.mkv'],radio,2,2023-10-24 12:01:34 348013
15,6,['videos\\sport\\sopercopa_report.2011-04-21_1135CEST_R2-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-24 12:01:34 348013
15,6,['videos\\sport\\sopercopa_report.2011-04-21_1135CEST_R2-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-24 12:01:34 348013
16,0,['videos\\animated\\penc_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],radio,3,2023-10-24 12:46:55 575621
16,1,['videos\\documentary\\spreader_vodafone_IE_2019.02.26_17.47.50_R2-V0-A1-UP0-SD4.mkv'],radio,5,2023-10-24 12:48:08 516224
16,2,['videos\\gaming\\pocket_report.2011-01-29_1800CET_R1-V0-A1-UP0-SD4.mkv'],radio,4,2023-10-24 12:49:07 986674
16,2,['videos\\gaming\\pocket_report.2011-01-29_1800CET_R1-V0-A1-UP0-SD4.mkv'],uniteresting_content,on,2023-10-24 12:49:07 986674
16,3,['videos\\movie\\mrbean_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],radio,2,2023-10-24 12:54:38 419270
16,3,['videos\\movie\\mrbean_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],stalling,on,2023-10-24 12:54:38 419270
16,3,['videos\\movie\\mrbean_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-24 12:54:38 419270
16,4,['videos\\music\\rmoff_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],radio,3,2023-10-24 12:57:47 695105
16,4,['videos\\music\\rmoff_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-24 12:57:47 695105
16,4,['videos\\music\\rmoff_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],artifacts,on,2023-10-24 12:57:47 695105
16,5,['videos\\news\\fox_report.2011-04-21_1135CEST_R2-V0-A1-UP0-SD4.mkv'],radio,4,2023-10-24 13:03:35 764298
16,5,['videos\\news\\fox_report.2011-04-21_1135CEST_R2-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-24 13:03:35 764298
16,5,['videos\\news\\fox_report.2011-04-21_1135CEST_R2-V0-A1-UP0-SD4.mkv'],uniteresting_content,on,2023-10-24 13:03:35 764298
16,5,['videos\\news\\fox_report.2011-04-21_1135CEST_R2-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-24 13:03:35 764298
16,6,['videos\\sport\\sopercopa_vodafone_IE_2019.02.26_17.47.50_R2-V0-A1-UP0-SD4.mkv'],radio,5,2023-10-24 13:06:12 987234
17,0,['videos\\animated\\penc_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],radio,3,2023-10-24 14:40:31 270810
17,0,['videos\\animated\\penc_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-24 14:40:31 270810
17,0,['videos\\animated\\penc_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-24 14:40:31 270810
17,0,['videos\\animated\\penc_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],uniteresting_content,on,2023-10-24 14:40:31 270810
17,0,['videos\\animated\\penc_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-24 14:40:31 270810
17,1,['videos\\documentary\\spreader_vodafone_IE_2019.02.26_17.47.50_R1-V0-A1-UP0-SD4.mkv'],radio,4,2023-10-24 14:42:09 521154
17,1,['videos\\documentary\\spreader_vodafone_IE_2019.02.26_17.47.50_R1-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-24 14:42:09 521154
17,1,['videos\\documentary\\spreader_vodafone_IE_2019.02.26_17.47.50_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-24 14:42:09 521154
17,1,['videos\\documentary\\spreader_vodafone_IE_2019.02.26_17.47.50_R1-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-24 14:42:09 521154
17,2,['videos\\gaming\\pocket_report.2011-04-21_1135CEST_R2-V0-A1-UP0-SD4.mkv'],radio,2,2023-10-24 14:43:09 670644
17,2,['videos\\gaming\\pocket_report.2011-04-21_1135CEST_R2-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-24 14:43:09 670644
17,2,['videos\\gaming\\pocket_report.2011-04-21_1135CEST_R2-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-24 14:43:09 670644
17,2,['videos\\gaming\\pocket_report.2011-04-21_1135CEST_R2-V0-A1-UP0-SD4.mkv'],uniteresting_content,on,2023-10-24 14:43:09 670644
17,2,['videos\\gaming\\pocket_report.2011-04-21_1135CEST_R2-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-24 14:43:09 670644
17,3,['videos\\movie\\terminator_vodafone_IE_2019.02.26_17.47.50_R2-V0-A1-UP0-SD4.mkv'],radio,3,2023-10-24 14:44:42 183123
17,3,['videos\\movie\\terminator_vodafone_IE_2019.02.26_17.47.50_R2-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-24 14:44:42 183123
17,3,['videos\\movie\\terminator_vodafone_IE_2019.02.26_17.47.50_R2-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-24 14:44:42 183123
17,3,['videos\\movie\\terminator_vodafone_IE_2019.02.26_17.47.50_R2-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-24 14:44:42 183123
17,4,['videos\\music\\rmoff_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],radio,4,2023-10-24 14:47:52 479643
17,4,['videos\\music\\rmoff_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-24 14:47:52 479643
17,4,['videos\\music\\rmoff_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-24 14:47:52 479643
17,4,['videos\\music\\rmoff_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-24 14:47:52 479643
17,5,['videos\\news\\everton_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],radio,3,2023-10-24 14:53:10 207893
17,5,['videos\\news\\everton_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-24 14:53:10 207893
17,5,['videos\\news\\everton_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],uniteresting_content,on,2023-10-24 14:53:10 207893
17,5,['videos\\news\\everton_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-24 14:53:10 207893
17,6,['videos\\sport\\tycr7_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],radio,1,2023-10-24 14:58:29 559760
17,6,['videos\\sport\\tycr7_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],stalling,on,2023-10-24 14:58:29 559760
17,6,['videos\\sport\\tycr7_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-24 14:58:29 559760
17,6,['videos\\sport\\tycr7_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-24 14:58:29 559760
17,6,['videos\\sport\\tycr7_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],artifacts,on,2023-10-24 14:58:29 559760
17,6,['videos\\sport\\tycr7_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-24 14:58:29 559760
18,0,['videos\\animated\\penc_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],radio,3,2023-10-25 14:04:40 342279
18,0,['videos\\animated\\penc_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],stalling,on,2023-10-25 14:04:40 342279
18,0,['videos\\animated\\penc_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-25 14:04:40 342279
18,0,['videos\\animated\\penc_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-25 14:04:40 342279
18,1,['videos\\documentary\\fb35_report.2011-01-29_1800CET_R1-V0-A1-UP0-SD4.mkv'],radio,4,2023-10-25 14:10:02 087900
18,1,['videos\\documentary\\fb35_report.2011-01-29_1800CET_R1-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-25 14:10:02 087900
18,1,['videos\\documentary\\fb35_report.2011-01-29_1800CET_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-25 14:10:02 087900
18,2,['videos\\gaming\\pocket_vodafone_IE_2019.02.26_17.47.50_R2-V0-A1-UP0-SD4.mkv'],radio,4,2023-10-25 14:11:02 912574
18,2,['videos\\gaming\\pocket_vodafone_IE_2019.02.26_17.47.50_R2-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-25 14:11:02 912574
18,3,['videos\\movie\\mrbean_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],radio,2,2023-10-25 14:16:42 821626
18,3,['videos\\movie\\mrbean_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],stalling,on,2023-10-25 14:16:42 821626
18,3,['videos\\movie\\mrbean_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-25 14:16:42 821626
18,3,['videos\\movie\\mrbean_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-25 14:16:42 821626
18,3,['videos\\movie\\mrbean_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-25 14:16:42 821626
18,4,['videos\\music\\lestwins_report.2011-01-29_1800CET_R1-V0-A1-UP0-SD4.mkv'],radio,4,2023-10-25 14:22:00 382340
18,4,['videos\\music\\lestwins_report.2011-01-29_1800CET_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-25 14:22:00 382340
18,5,['videos\\news\\fox_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],radio,3,2023-10-25 14:28:06 941922
18,5,['videos\\news\\fox_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],stalling,on,2023-10-25 14:28:06 941922
18,5,['videos\\news\\fox_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-25 14:28:06 941922
18,5,['videos\\news\\fox_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-25 14:28:06 941922
18,5,['videos\\news\\fox_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],artifacts,on,2023-10-25 14:28:06 941922
18,5,['videos\\news\\fox_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-25 14:28:06 941922
18,6,['videos\\sport\\tycr7_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],radio,2,2023-10-25 14:33:25 044853
18,6,['videos\\sport\\tycr7_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-25 14:33:25 044853
18,6,['videos\\sport\\tycr7_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-25 14:33:25 044853
18,6,['videos\\sport\\tycr7_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],artifacts,on,2023-10-25 14:33:25 044853
19,0,['videos\\animated\\penc_report.2011-01-29_1800CET_R1-V0-A1-UP0-SD4.mkv'],radio,4,2023-10-25 15:13:58 846681
19,0,['videos\\animated\\penc_report.2011-01-29_1800CET_R1-V0-A1-UP0-SD4.mkv'],artifacts,on,2023-10-25 15:13:58 846681
19,1,['videos\\documentary\\fb35_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],radio,4,2023-10-25 15:19:13 718367
19,1,['videos\\documentary\\fb35_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],stalling,on,2023-10-25 15:19:13 718367
19,1,['videos\\documentary\\fb35_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],artifacts,on,2023-10-25 15:19:13 718367
19,2,['videos\\gaming\\ds_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],radio,4,2023-10-25 15:23:01 886374
19,2,['videos\\gaming\\ds_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-25 15:23:01 886374
19,3,['videos\\movie\\terminator_report.2011-04-21_1135CEST_R2-V0-A1-UP0-SD4.mkv'],radio,3,2023-10-25 15:24:35 166807
19,3,['videos\\movie\\terminator_report.2011-04-21_1135CEST_R2-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-25 15:24:35 166807
19,4,['videos\\music\\lestwins_report.2011-04-21_1135CEST_R2-V0-A1-UP0-SD4.mkv'],radio,3,2023-10-25 15:29:45 743189
19,4,['videos\\music\\lestwins_report.2011-04-21_1135CEST_R2-V0-A1-UP0-SD4.mkv'],uniteresting_content,on,2023-10-25 15:29:45 743189
19,4,['videos\\music\\lestwins_report.2011-04-21_1135CEST_R2-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-25 15:29:45 743189
19,5,['videos\\news\\fox_vodafone_IE_2019.02.26_17.47.50_R2-V0-A1-UP0-SD4.mkv'],radio,4,2023-10-25 15:35:52 391031
19,6,['videos\\sport\\sopercopa_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],radio,3,2023-10-25 15:38:30 989828
19,6,['videos\\sport\\sopercopa_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-25 15:38:30 989828
19,6,['videos\\sport\\sopercopa_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],uniteresting_content,on,2023-10-25 15:38:30 989828
19,6,['videos\\sport\\sopercopa_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-25 15:38:30 989828
20,0,['videos\\animated\\titans_vodafone_IE_2019.02.26_17.47.50_R1-V0-A1-UP0-SD4.mkv'],radio,4,2023-10-26 12:12:17 853636
20,0,['videos\\animated\\titans_vodafone_IE_2019.02.26_17.47.50_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-26 12:12:17 853636
20,1,['videos\\documentary\\spreader_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],radio,2,2023-10-26 12:13:31 750339
20,1,['videos\\documentary\\spreader_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],stalling,on,2023-10-26 12:13:31 750339
20,1,['videos\\documentary\\spreader_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-26 12:13:31 750339
20,1,['videos\\documentary\\spreader_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-26 12:13:31 750339
20,2,['videos\\gaming\\pocket_vodafone_IE_2019.02.26_17.47.50_R2-V0-A1-UP0-SD4.mkv'],radio,4,2023-10-26 12:14:46 959641
20,2,['videos\\gaming\\pocket_vodafone_IE_2019.02.26_17.47.50_R2-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-26 12:14:46 959641
20,3,['videos\\movie\\mrbean_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],radio,2,2023-10-26 12:20:24 761216
20,3,['videos\\movie\\mrbean_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],stalling,on,2023-10-26 12:20:24 761216
20,3,['videos\\movie\\mrbean_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-26 12:20:24 761216
20,3,['videos\\movie\\mrbean_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-26 12:20:24 761216
20,3,['videos\\movie\\mrbean_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],artifacts,on,2023-10-26 12:20:24 761216
20,3,['videos\\movie\\mrbean_report.2010-09-30_1113CEST_R3-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-26 12:20:24 761216
20,4,['videos\\music\\rmoff_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],radio,2,2023-10-26 12:23:41 225287
20,4,['videos\\music\\rmoff_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-26 12:23:41 225287
20,5,['videos\\news\\fox_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],radio,4,2023-10-26 12:29:25 216815
20,6,['videos\\sport\\sopercopa_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],radio,2,2023-10-26 12:32:10 695826
20,6,['videos\\sport\\sopercopa_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-26 12:32:10 695826
20,6,['videos\\sport\\sopercopa_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-26 12:32:10 695826
21,0,['videos\\animated\\penc_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],radio,3,2023-10-26 14:15:35 957877
21,0,['videos\\animated\\penc_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],uniteresting_content,on,2023-10-26 14:15:35 957877
21,0,['videos\\animated\\penc_report.2010-09-30_1113CEST_R1-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-26 14:15:35 957877
21,1,['videos\\documentary\\fb35_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],radio,2,2023-10-26 14:20:57 911693
21,1,['videos\\documentary\\fb35_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],stalling,on,2023-10-26 14:20:57 911693
21,1,['videos\\documentary\\fb35_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],uniteresting_content,on,2023-10-26 14:20:57 911693
21,1,['videos\\documentary\\fb35_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-26 14:20:57 911693
21,2,['videos\\gaming\\pocket_vodafone_IE_2019.02.26_17.47.50_R2-V0-A1-UP0-SD4.mkv'],radio,5,2023-10-26 14:22:04 268829
21,2,['videos\\gaming\\pocket_vodafone_IE_2019.02.26_17.47.50_R2-V0-A1-UP0-SD4.mkv'],uniteresting_content,on,2023-10-26 14:22:04 268829
21,2,['videos\\gaming\\pocket_vodafone_IE_2019.02.26_17.47.50_R2-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-26 14:22:04 268829
21,3,['videos\\movie\\mrbean_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],radio,3,2023-10-26 14:27:21 997991
21,3,['videos\\movie\\mrbean_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],stalling,on,2023-10-26 14:27:21 997991
21,3,['videos\\movie\\mrbean_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-26 14:27:21 997991
21,4,['videos\\music\\rmoff_vodafone_IE_2019.02.26_17.47.50_R1-V0-A1-UP0-SD4.mkv'],radio,4,2023-10-26 14:30:29 908428
21,4,['videos\\music\\rmoff_vodafone_IE_2019.02.26_17.47.50_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-26 14:30:29 908428
21,5,['videos\\news\\everton_vodafone_IE_2019.02.26_17.47.50_R2-V0-A1-UP0-SD4.mkv'],radio,5,2023-10-26 14:35:39 166597
21,5,['videos\\news\\everton_vodafone_IE_2019.02.26_17.47.50_R2-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-26 14:35:39 166597
21,6,['videos\\sport\\tycr7_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],radio,3,2023-10-26 14:40:55 623938
21,6,['videos\\sport\\tycr7_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],res_switches,on,2023-10-26 14:40:55 623938
21,6,['videos\\sport\\tycr7_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],pixelization,on,2023-10-26 14:40:55 623938
21,6,['videos\\sport\\tycr7_A_2017.12.11_10.00.59_R1-V0-A1-UP0-SD4.mkv'],stop_watching,on,2023-10-26 14:40:55 623938
22,0,['videos\\animated\\titans_vodafone_IE_2019.02.26_17.47.50_R2-V0-A1-UP0-SD4.mkv'],radio,4,2023-10-27 11:38:07 979683
